Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83216,-,-,-,34.01,-116.22,-8,1401,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,Surface Albedo
2016,1,6,0,0,0,0,0,0,0,0,0,19,2,84,10000,16834,740,253,2,0,0.17714999616146088
2016,1,6,0,30,0,0,0,0,0,0,0,19,2,84,10000,16561,705,253,2,0,0.17714999616146088
2016,1,6,1,0,0,0,0,0,0,0,0,19,2,84,10000,16091,671,255,2,0,0.17714999616146088
2016,1,6,1,30,0,0,0,0,0,0,0,19,2,84,10000,15535,639,255,2,0,0.17714999616146088
2016,1,6,2,0,0,0,0,0,0,0,0,18,3,84,9721,14942,607,257,2,0,0.17714999616146088
2016,1,6,2,30,0,0,0,0,0,0,0,19,2,84,10000,14330,579,257,2,0,0.17714999616146088
2016,1,6,3,0,0,0,0,0,0,0,0,19,2,84,10000,13711,552,260,2,0,0.17714999616146088
2016,1,6,3,30,0,0,0,0,0,0,0,18,1,84,10000,13090,546,260,2,0,0.17714999616146088
2016,1,6,4,0,0,0,0,0,0,0,0,18,1,84,10000,12470,541,261,2,0,0.17714999616146088
2016,1,6,4,30,0,0,0,0,0,0,0,18,1,84,10000,11853,558,261,2,0,0.17714999616146088
2016,1,6,5,0,0,0,0,0,0,0,0,18,1,84,10000,11243,576,261,2,0,0.17714999616146088
2016,1,6,5,30,0,0,0,0,0,0,0,18,1,84,10000,10642,609,261,2,0,0.17714999616146088
2016,1,6,6,0,0,0,0,0,0,0,0,18,1,84,10000,10051,643,260,2,0,0.17714999616146088
2016,1,6,6,30,0,0,0,0,0,0,0,18,1,84,10000,9475,669,260,2,0,0.17714999616146088
2016,1,6,7,0,0,0,0,0,0,0,0,19,2,84,10000,8917,696,258,2,0,0.17714999616146088
2016,1,6,7,30,30,500,84,30,500,84,8,15,3,84,9347,8380,714,258,2,4,0.17714999616146088
2016,1,6,8,0,43,679,176,43,679,176,4,12,5,84,8507,7870,732,255,3,4,0.17714999616146088
2016,1,6,8,30,52,780,268,52,780,268,7,8,6,84,7941,7393,764,255,3,4,0.17714999616146088
2016,1,6,9,0,56,853,354,56,853,354,1,4,7,84,7266,6955,796,252,4,0,0.17714999616146088
2016,1,6,9,30,156,412,326,61,893,429,8,4,7,84,7265,6565,864,252,4,0,0.17714999616146088
2016,1,6,10,0,104,721,439,76,883,486,8,-3,8,84,6399,6232,932,248,5,0,0.17714999616146088
2016,1,6,10,30,79,904,535,79,904,535,0,-3,8,84,6396,5966,975,248,5,0,0.17714999616146088
2016,1,6,11,0,243,304,405,81,915,569,3,-5,9,84,5983,5777,1018,240,5,0,0.17714999616146088
2016,1,6,11,30,223,31,241,82,922,589,8,-6,9,84,5979,5671,1016,240,5,0,0.17714999616146088
2016,1,6,12,0,225,31,243,79,934,594,8,-6,10,84,5795,5654,1014,233,5,4,0.17714999616146088
2016,1,6,12,30,25,0,25,78,929,581,4,-3,9,84,6195,5726,1020,233,5,0,0.17714999616146088
2016,1,6,13,0,20,0,20,82,902,549,8,0,9,84,6556,5885,1026,227,5,0,0.17714999616146088
2016,1,6,13,30,214,69,248,79,882,504,8,0,9,84,6554,6123,1033,227,4,0,0.17714999616146088
2016,1,6,14,0,9,0,9,72,862,446,8,4,9,84,7051,6431,1041,219,4,0,0.17714999616146088
2016,1,6,14,30,19,0,19,67,821,375,6,7,8,84,7543,6801,1016,219,4,0,0.17714999616146088
2016,1,6,15,0,15,0,15,58,776,295,6,11,8,84,8012,7221,994,217,4,4,0.17714999616146088
2016,1,6,15,30,10,0,10,50,687,206,6,14,7,84,8578,7684,964,217,3,4,0.17714999616146088
2016,1,6,16,0,6,0,6,37,552,115,8,14,7,84,8508,8183,934,223,3,4,0.17714999616146088
2016,1,6,16,30,1,0,1,19,287,34,8,17,6,84,9116,8710,917,223,3,4,0.17714999616146088
2016,1,6,17,0,0,0,0,0,0,0,8,17,5,84,9339,9260,901,227,3,0,0.17714999616146088
2016,1,6,17,30,0,0,0,0,0,0,8,21,4,84,10000,9830,904,227,2,0,0.17714999616146088
2016,1,6,18,0,0,0,0,0,0,0,4,17,4,84,9460,10415,907,228,2,0,0.17714999616146088
2016,1,6,18,30,0,0,0,0,0,0,6,17,4,84,9461,11013,914,228,2,0,0.17714999616146088
2016,1,6,19,0,0,0,0,0,0,0,8,13,4,84,8884,11620,921,229,2,0,0.17714999616146088
2016,1,6,19,30,0,0,0,0,0,0,8,13,4,84,8883,12234,913,229,2,0,0.17714999616146088
2016,1,6,20,0,0,0,0,0,0,0,8,12,4,84,8689,12853,906,228,2,0,0.17714999616146088
2016,1,6,20,30,0,0,0,0,0,0,8,15,3,84,9320,13474,905,228,1,0,0.17714999616146088
2016,1,6,21,0,0,0,0,0,0,0,8,15,3,84,9211,14094,904,224,1,0,0.17714999616146088
2016,1,6,21,30,0,0,0,0,0,0,8,15,3,84,9208,14709,921,224,1,0,0.17714999616146088
2016,1,6,22,0,0,0,0,0,0,0,8,14,3,84,9167,15310,938,218,1,0,0.17714999616146088
2016,1,6,22,30,0,0,0,0,0,0,8,14,3,84,9165,15882,956,218,1,0,0.17714999616146088
2016,1,6,23,0,0,0,0,0,0,0,4,14,3,84,9096,16391,974,211,1,0,0.17714999616146088
2016,1,6,23,30,0,0,0,0,0,0,8,17,2,84,9761,16754,977,211,1,0,0.17714999616146088
2016,1,7,0,0,0,0,0,0,0,0,8,17,2,84,9701,16824,981,203,1,0,0.17714999616146088
2016,1,7,0,30,0,0,0,0,0,0,8,17,2,84,9697,16557,986,203,1,0,0.17714999616146088
2016,1,7,1,0,0,0,0,0,0,0,8,17,2,84,9723,16091,992,188,1,0,0.17714999616146088
2016,1,7,1,30,0,0,0,0,0,0,8,17,2,84,9718,15537,1020,188,0,0,0.17714999616146088
2016,1,7,2,0,0,0,0,0,0,0,8,17,2,84,9807,14944,1051,342,0,0,0.17714999616146088
2016,1,7,2,30,0,0,0,0,0,0,8,17,2,84,9803,14334,1066,342,0,0,0.17714999616146088
2016,1,7,3,0,0,0,0,0,0,0,8,18,2,84,9877,13715,1082,180,0,0,0.17714999616146088
2016,1,7,3,30,0,0,0,0,0,0,8,18,2,84,9879,13094,1046,180,0,0,0.17714999616146088
2016,1,7,4,0,0,0,0,0,0,0,8,15,3,84,9250,12473,1010,242,1,0,0.17714999616146088
2016,1,7,4,30,0,0,0,0,0,0,8,15,3,84,9251,11856,943,242,1,0,0.17714999616146088
2016,1,7,5,0,0,0,0,0,0,0,4,16,3,84,9413,11246,877,261,1,0,0.17714999616146088
2016,1,7,5,30,0,0,0,0,0,0,8,19,2,84,10000,10644,828,261,1,0,0.17714999616146088
2016,1,7,6,0,0,0,0,0,0,0,4,18,2,84,9934,10053,779,265,1,0,0.17714999616146088
2016,1,7,6,30,0,0,0,0,0,0,0,18,2,84,9936,9477,735,265,1,0,0.17714999616146088
2016,1,7,7,0,0,0,0,0,0,0,4,16,3,84,9395,8917,692,267,1,0,0.17714999616146088
2016,1,7,7,30,21,0,21,29,515,85,4,12,4,84,8759,8380,658,267,2,4,0.17714999616146088
2016,1,7,8,0,44,0,44,42,693,178,4,10,5,84,8307,7869,625,268,3,4,0.17714999616146088
2016,1,7,8,30,68,0,68,50,796,271,8,10,5,84,8309,7391,614,268,3,4,0.17714999616146088
2016,1,7,9,0,90,0,90,54,872,359,8,1,6,84,7054,6952,603,264,4,0,0.17714999616146088
2016,1,7,9,30,43,0,43,59,914,436,4,1,6,84,7053,6560,612,264,4,0,0.17714999616146088
2016,1,7,10,0,139,0,139,61,947,501,4,-12,7,84,5537,6226,621,264,4,0,0.17714999616146088
2016,1,7,10,30,52,0,52,63,965,552,8,-12,7,84,5535,5958,643,264,4,0,0.17714999616146088
2016,1,7,11,0,247,79,290,67,971,586,7,-18,8,84,4865,5767,665,265,4,0,0.17714999616146088
2016,1,7,11,30,68,976,605,68,976,605,1,-18,8,84,4863,5659,689,265,4,0,0.17714999616146088
2016,1,7,12,0,70,970,607,70,970,607,,-17,8,84,4972,5641,714,269,4,1,0.17714999616146088
2016,1,7,12,30,260,119,325,69,964,593,3,-17,8,84,4972,5712,733,269,4,0,0.17714999616146088
2016,1,7,13,0,71,945,562,71,945,562,1,-15,8,84,5094,5870,752,274,4,0,0.17714999616146088
2016,1,7,13,30,225,111,279,69,926,517,8,-12,7,84,5453,6107,759,274,4,0,0.17714999616146088
2016,1,7,14,0,183,326,325,66,896,457,7,-11,7,84,5614,6415,767,279,4,0,0.17714999616146088
2016,1,7,14,30,111,0,111,62,857,385,3,-11,7,84,5614,6785,761,279,3,0,0.17714999616146088
2016,1,7,15,0,87,0,87,54,809,304,8,-8,7,84,5878,7205,755,283,3,4,0.17714999616146088
2016,1,7,15,30,47,725,214,47,725,214,8,-2,5,84,6748,7668,735,283,2,4,0.17714999616146088
2016,1,7,16,0,39,588,124,39,588,124,0,4,4,84,7576,8167,715,286,1,0,0.8669000267982483
2016,1,7,16,30,20,337,38,20,337,38,0,7,3,84,8132,8694,693,286,1,0,0.8669000267982483
2016,1,7,17,0,0,0,0,0,0,0,0,5,3,84,7929,9245,671,287,1,0,0.8669000267982483
2016,1,7,17,30,0,0,0,0,0,0,0,9,2,84,8514,9815,657,287,1,0,0.8669000267982483
2016,1,7,18,0,0,0,0,0,0,0,0,9,2,84,8522,10400,643,284,1,0,0.8669000267982483
2016,1,7,18,30,0,0,0,0,0,0,0,12,1,84,9155,10998,638,284,1,0,0.8669000267982483
2016,1,7,19,0,0,0,0,0,0,0,0,13,1,84,9277,11605,633,278,1,0,0.8669000267982483
2016,1,7,19,30,0,0,0,0,0,0,0,13,1,84,9278,12219,627,278,1,0,0.8669000267982483
2016,1,7,20,0,0,0,0,0,0,0,0,14,1,84,9449,12839,621,274,1,0,0.8669000267982483
2016,1,7,20,30,0,0,0,0,0,0,0,17,0,84,10000,13460,608,274,1,0,0.8669000267982483
2016,1,7,21,0,0,0,0,0,0,0,0,17,0,84,10000,14080,595,275,1,0,0.8669000267982483
2016,1,7,21,30,0,0,0,0,0,0,0,17,0,84,10000,14694,584,275,1,0,0.8669000267982483
2016,1,7,22,0,0,0,0,0,0,0,0,17,0,84,10000,15295,573,275,1,0,0.8669000267982483
2016,1,7,22,30,0,0,0,0,0,0,0,17,0,84,10000,15867,568,275,1,0,0.8669000267982483
2016,1,7,23,0,0,0,0,0,0,0,0,17,0,84,10000,16375,564,276,2,0,0.8669000267982483
2016,1,7,23,30,0,0,0,0,0,0,0,17,0,84,10000,16739,559,276,2,0,0.8669000267982483
2016,1,8,0,0,0,0,0,0,0,0,0,16,0,84,9853,16813,555,278,2,0,0.8669000267982483
2016,1,8,0,30,0,0,0,0,0,0,0,16,0,84,9855,16552,545,278,2,0,0.8669000267982483
2016,1,8,1,0,0,0,0,0,0,0,0,14,0,84,9516,16090,536,280,2,0,0.8669000267982483
2016,1,8,1,30,0,0,0,0,0,0,0,14,0,84,9516,15538,529,280,2,0,0.8669000267982483
2016,1,8,2,0,0,0,0,0,0,0,0,12,0,84,9210,14947,522,281,2,0,0.8669000267982483
2016,1,8,2,30,0,0,0,0,0,0,0,12,0,84,9210,14337,519,281,2,0,0.8669000267982483
2016,1,8,3,0,0,0,0,0,0,0,0,10,0,84,8914,13718,517,282,2,0,0.8669000267982483
2016,1,8,3,30,0,0,0,0,0,0,0,10,0,84,8916,13097,516,282,2,0,0.8669000267982483
2016,1,8,4,0,0,0,0,0,0,0,0,11,-1,84,9282,12476,516,284,2,0,0.8669000267982483
2016,1,8,4,30,0,0,0,0,0,0,0,11,-1,84,9286,11859,516,284,2,0,0.8669000267982483
2016,1,8,5,0,0,0,0,0,0,0,0,10,-1,84,9058,11248,516,286,2,0,0.8669000267982483
2016,1,8,5,30,0,0,0,0,0,0,0,10,-1,84,9063,10646,514,286,2,0,0.8669000267982483
2016,1,8,6,0,0,0,0,0,0,0,0,9,-1,84,8940,10055,512,288,2,0,0.8669000267982483
2016,1,8,6,30,0,0,0,0,0,0,0,5,0,84,8315,9477,505,288,2,0,0.8669000267982483
2016,1,8,7,0,0,0,0,0,0,0,0,7,0,84,8600,8917,498,290,2,0,0.8669000267982483
2016,1,8,7,30,30,548,90,30,548,90,1,4,1,84,8005,8379,492,290,2,0,0.8669000267982483
2016,1,8,8,0,44,723,186,44,723,186,1,0,3,84,7276,7867,486,291,3,0,0.8669000267982483
2016,1,8,8,30,55,822,283,55,822,283,4,-3,4,84,6784,7387,485,291,2,4,0.8669000267982483
2016,1,8,9,0,143,284,242,62,888,374,4,-14,6,84,5414,6947,485,304,2,0,0.8669000267982483
2016,1,8,9,30,69,930,454,69,930,454,1,-17,7,84,5055,6554,490,304,2,0,0.8669000267982483
2016,1,8,10,0,191,374,366,75,957,521,3,-29,9,84,3899,6218,495,316,2,0,0.8669000267982483
2016,1,8,10,30,78,976,574,78,976,574,0,-29,9,84,3897,5949,505,316,2,0,0.8669000267982483
2016,1,8,11,0,147,668,506,82,987,611,3,-34,10,84,3472,5756,515,312,2,0,0.8669000267982483
2016,1,8,11,30,83,993,632,83,993,632,1,-34,10,84,3471,5647,523,312,1,0,0.8669000267982483
2016,1,8,12,0,181,580,503,84,994,636,2,-38,11,84,3151,5627,531,308,1,0,0.8669000267982483
2016,1,8,12,30,83,989,622,83,989,622,1,-38,11,84,3151,5697,538,308,1,0,0.8669000267982483
2016,1,8,13,0,165,583,469,80,979,591,2,-39,11,84,3082,5854,545,307,1,0,0.8669000267982483
2016,1,8,13,30,77,962,545,77,962,545,1,-39,11,84,3082,6091,549,307,1,0,0.8669000267982483
2016,1,8,14,0,72,938,483,72,938,483,1,-39,11,84,3056,6399,553,312,2,0,0.8669000267982483
2016,1,8,14,30,153,320,275,66,901,408,3,-37,10,84,3266,6768,555,312,1,0,0.8669000267982483
2016,1,8,15,0,58,849,322,58,849,322,1,-33,10,84,3507,7189,557,319,1,0,0.8669000267982483
2016,1,8,15,30,49,768,228,49,768,228,0,-28,8,84,4014,7652,558,319,0,0,0.8669000267982483
2016,1,8,16,0,37,637,131,37,637,131,0,-16,6,84,5155,8151,560,336,0,0,0.8669000267982483
2016,1,8,16,30,20,391,42,20,391,42,0,-13,5,84,5526,8678,560,336,0,0,0.8669000267982483
2016,1,8,17,0,0,0,0,0,0,0,0,-16,4,84,5377,9229,561,343,1,0,0.8669000267982483
2016,1,8,17,30,0,0,0,0,0,0,0,-13,3,85,5771,9799,560,343,1,0,0.8669000267982483
2016,1,8,18,0,0,0,0,0,0,0,0,-14,3,85,5674,10385,560,344,1,0,0.8669000267982483
2016,1,8,18,30,0,0,0,0,0,0,0,-14,3,85,5676,10983,560,344,1,0,0.8669000267982483
2016,1,8,19,0,0,0,0,0,0,0,1,-15,3,85,5586,11590,561,338,1,0,0.8669000267982483
2016,1,8,19,30,0,0,0,0,0,0,1,-12,2,85,5999,12205,559,338,1,0,0.8669000267982483
2016,1,8,20,0,0,0,0,0,0,0,1,-13,2,85,5881,12824,557,334,1,0,0.8669000267982483
2016,1,8,20,30,0,0,0,0,0,0,1,-13,2,85,5882,13445,553,334,1,0,0.8669000267982483
2016,1,8,21,0,0,0,0,0,0,0,1,-14,2,85,5743,14065,550,334,1,0,0.8669000267982483
2016,1,8,21,30,0,0,0,0,0,0,1,-14,2,85,5743,14679,546,334,1,0,0.8669000267982483
2016,1,8,22,0,0,0,0,0,0,0,8,-15,2,85,5645,15279,543,336,1,0,0.8669000267982483
2016,1,8,22,30,0,0,0,0,0,0,1,-15,2,85,5645,15851,540,336,1,0,0.8669000267982483
2016,1,8,23,0,0,0,0,0,0,0,8,-15,2,85,5585,16359,538,326,1,0,0.8669000267982483
2016,1,8,23,30,0,0,0,0,0,0,1,-12,1,85,5999,16723,536,326,1,0,0.8669000267982483
2016,1,9,0,0,0,0,0,0,0,0,1,-13,1,85,5982,16801,534,320,1,0,0.8669000267982483
2016,1,9,0,30,0,0,0,0,0,0,0,-13,1,85,5981,16546,537,320,1,0,0.8669000267982483
2016,1,9,1,0,0,0,0,0,0,0,1,-16,2,85,5551,16088,541,320,1,0,0.8669000267982483
2016,1,9,1,30,0,0,0,0,0,0,1,-16,2,85,5550,15539,552,320,0,0,0.8669000267982483
2016,1,9,2,0,0,0,0,0,0,0,1,-16,2,85,5503,14948,563,321,0,0,0.8669000267982483
2016,1,9,2,30,0,0,0,0,0,0,1,-16,2,85,5503,14339,580,321,0,0,0.8669000267982483
2016,1,9,3,0,0,0,0,0,0,0,4,-17,2,85,5439,13721,597,318,0,0,0.8669000267982483
2016,1,9,3,30,0,0,0,0,0,0,4,-17,2,85,5441,13099,611,318,0,0,0.8669000267982483
2016,1,9,4,0,0,0,0,0,0,0,4,-17,2,85,5454,12479,626,306,1,0,0.8669000267982483
2016,1,9,4,30,0,0,0,0,0,0,4,-14,1,85,5861,11861,623,306,1,0,0.8669000267982483
2016,1,9,5,0,0,0,0,0,0,0,4,-13,1,85,5928,11250,620,297,1,0,0.8669000267982483
2016,1,9,5,30,0,0,0,0,0,0,4,-13,1,85,5930,10647,615,297,1,0,0.8669000267982483
2016,1,9,6,0,0,0,0,0,0,0,4,-12,1,85,6033,10055,611,289,1,0,0.8669000267982483
2016,1,9,6,30,0,0,0,0,0,0,4,-12,1,85,6034,9477,618,289,1,0,0.8669000267982483
2016,1,9,7,0,0,0,0,0,0,0,4,-11,2,85,6004,8916,626,285,1,0,0.8669000267982483
2016,1,9,7,30,28,560,89,28,560,89,4,-14,3,85,5594,8377,643,285,0,4,0.8669000267982483
2016,1,9,8,0,41,726,184,41,726,184,8,-17,5,85,5170,7864,661,287,0,4,0.8669000267982483
2016,1,9,8,30,51,821,280,51,821,280,1,-20,6,85,4826,7384,683,287,0,0,0.8669000267982483
2016,1,9,9,0,127,400,268,58,882,369,4,-31,8,85,3784,6942,705,273,0,0,0.8669000267982483
2016,1,9,9,30,120,583,363,65,923,448,4,-34,9,85,3536,6548,721,273,0,0,0.8669000267982483
2016,1,9,10,0,111,697,437,75,940,514,3,-38,10,85,3216,6210,737,254,0,0,0.8669000267982483
2016,1,9,10,30,151,612,462,79,959,567,3,-38,10,85,3214,5939,746,254,0,0,0.8669000267982483
2016,1,9,11,0,144,679,510,81,972,604,3,-39,11,85,3065,5745,756,259,1,0,0.8669000267982483
2016,1,9,11,30,195,531,490,82,979,625,4,-39,11,85,3063,5634,759,259,1,0,0.8669000267982483
2016,1,9,12,0,183,576,504,82,981,629,3,-39,12,85,3011,5613,762,264,1,0,0.8669000267982483
2016,1,9,12,30,147,684,521,81,977,616,3,-39,12,85,3009,5682,764,264,1,0,0.8669000267982483
2016,1,9,13,0,198,481,450,90,944,585,4,-39,13,85,2974,5838,766,270,1,0,0.8669000267982483
2016,1,9,13,30,212,326,372,86,926,539,4,-37,12,85,3174,6075,780,270,1,0,0.8669000267982483
2016,1,9,14,0,122,616,394,83,892,477,8,-34,12,85,3328,6382,794,274,1,0,0.8669000267982483
2016,1,9,14,30,86,679,346,76,852,402,8,-32,11,85,3555,6751,820,274,0,0,0.8669000267982483
2016,1,9,15,0,90,578,272,69,787,316,8,-21,11,85,4339,7172,846,262,0,4,0.8669000267982483
2016,1,9,15,30,71,508,191,57,698,222,4,-19,10,85,4639,7635,884,262,0,4,0.8669000267982483
2016,1,9,16,0,52,376,108,43,547,126,4,-19,9,85,4666,8134,923,206,0,4,0.8669000267982483
2016,1,9,16,30,22,203,34,23,295,40,4,-16,8,85,4993,8662,961,206,0,4,0.8669000267982483
2016,1,9,17,0,0,0,0,0,0,0,8,-14,7,85,5268,9213,1000,202,0,0,0.8669000267982483
2016,1,9,17,30,0,0,0,0,0,0,8,-11,6,85,5644,9784,1027,202,0,0,0.8669000267982483
2016,1,9,18,0,0,0,0,0,0,0,4,-11,6,85,5710,10369,1054,211,0,0,0.8669000267982483
2016,1,9,18,30,0,0,0,0,0,0,4,-11,6,85,5711,10967,1071,211,0,0,0.8669000267982483
2016,1,9,19,0,0,0,0,0,0,0,8,-9,6,85,5865,11575,1088,226,0,0,0.8669000267982483
2016,1,9,19,30,0,0,0,0,0,0,8,-6,5,85,6286,12190,1095,226,0,0,0.8669000267982483
2016,1,9,20,0,0,0,0,0,0,0,8,-5,5,85,6446,12809,1103,237,0,0,0.8669000267982483
2016,1,9,20,30,0,0,0,0,0,0,8,-5,5,85,6446,13430,1102,237,0,0,0.8669000267982483
2016,1,9,21,0,0,0,0,0,0,0,8,-4,5,85,6572,14050,1102,251,0,0,0.8669000267982483
2016,1,9,21,30,0,0,0,0,0,0,8,-4,5,85,6571,14664,1098,251,0,0,0.8669000267982483
2016,1,9,22,0,0,0,0,0,0,0,8,-3,5,85,6648,15264,1094,260,0,0,0.8669000267982483
2016,1,9,22,30,0,0,0,0,0,0,8,0,4,85,7127,15834,1096,260,0,0,0.8669000267982483
2016,1,9,23,0,0,0,0,0,0,0,8,1,4,85,7255,16342,1099,265,0,0,0.8669000267982483
2016,1,9,23,30,0,0,0,0,0,0,8,1,4,85,7253,16706,1104,265,0,0,0.8669000267982483
2016,1,10,0,0,0,0,0,0,0,0,8,2,4,85,7421,16788,1110,268,0,0,0.8669000267982483
2016,1,10,0,30,0,0,0,0,0,0,8,2,4,85,7420,16539,1117,268,0,0,0.8669000267982483
2016,1,10,1,0,0,0,0,0,0,0,8,4,4,85,7572,16085,1126,272,0,0,0.8669000267982483
2016,1,10,1,30,0,0,0,0,0,0,8,7,3,85,8122,15538,1134,272,0,0,0.8669000267982483
2016,1,10,2,0,0,0,0,0,0,0,8,8,3,85,8249,14950,1144,284,0,0,0.8669000267982483
2016,1,10,2,30,0,0,0,0,0,0,8,8,3,85,8246,14341,1140,284,0,0,0.8669000267982483
2016,1,10,3,0,0,0,0,0,0,0,4,9,3,85,8363,13723,1136,282,0,0,0.8669000267982483
2016,1,10,3,30,0,0,0,0,0,0,1,9,3,85,8362,13102,1113,282,0,0,0.8669000267982483
2016,1,10,4,0,0,0,0,0,0,0,1,9,3,85,8411,12481,1090,267,0,0,0.8669000267982483
2016,1,10,4,30,0,0,0,0,0,0,0,12,2,85,9032,11863,1059,267,0,0,0.8669000267982483
2016,1,10,5,0,0,0,0,0,0,0,0,13,2,85,9093,11252,1029,270,0,0,0.8669000267982483
2016,1,10,5,30,0,0,0,0,0,0,0,13,2,85,9095,10648,1016,270,0,0,0.8669000267982483
2016,1,10,6,0,0,0,0,0,0,0,8,14,2,85,9211,10056,1004,281,0,0,0.8669000267982483
2016,1,10,6,30,0,0,0,0,0,0,0,14,2,85,9213,9477,1000,281,0,0,0.8669000267982483
2016,1,10,7,0,0,0,0,0,0,0,4,11,3,85,8749,8915,998,285,0,0,0.8669000267982483
2016,1,10,7,30,40,201,62,34,445,83,8,8,4,85,8157,8375,1010,285,0,4,0.8669000267982483
2016,1,10,8,0,74,291,131,52,628,176,4,1,6,85,7068,7861,1024,283,0,4,0.8669000267982483
2016,1,10,8,30,107,340,202,65,734,270,8,-2,7,85,6600,7379,1039,283,0,4,0.8669000267982483
2016,1,10,9,0,128,396,268,76,802,358,8,-5,8,85,6100,6936,1055,306,0,0,0.8669000267982483
2016,1,10,9,30,13,0,13,84,850,438,8,-8,9,85,5700,6540,1052,306,0,0,0.8669000267982483
2016,1,10,10,0,179,443,387,91,882,505,8,-12,10,85,5265,6201,1050,326,0,0,0.8669000267982483
2016,1,10,10,30,196,468,435,96,905,558,4,-12,10,85,5262,5929,1036,326,0,0,0.8669000267982483
2016,1,10,11,0,220,452,464,101,918,596,3,-15,11,85,4893,5733,1022,324,0,4,0.8669000267982483
2016,1,10,11,30,269,103,326,102,926,618,4,-15,11,85,4891,5621,1006,324,0,4,0.8669000267982483
2016,1,10,12,0,268,109,329,101,932,623,4,-14,11,85,4948,5598,992,334,1,0,0.8669000267982483
2016,1,10,12,30,179,8,184,100,928,610,4,-14,11,85,4947,5666,981,334,1,0,0.8669000267982483
2016,1,10,13,0,236,64,271,102,908,580,4,-13,11,85,5030,5822,970,348,1,0,0.8669000267982483
2016,1,10,13,30,195,421,402,97,890,535,4,-11,10,85,5375,6058,962,348,1,0,0.8669000267982483
2016,1,10,14,0,37,0,37,92,861,474,4,-10,10,85,5449,6365,954,181,2,0,0.8669000267982483
2016,1,10,14,30,67,0,67,84,821,400,4,-7,9,85,5829,6734,950,181,2,0,0.8669000267982483
2016,1,10,15,0,53,0,53,77,752,315,4,-6,9,85,5915,7155,947,191,2,4,0.8669000267982483
2016,1,10,15,30,37,0,37,64,663,222,4,-3,8,85,6331,7618,939,191,1,4,0.8669000267982483
2016,1,10,16,0,21,0,21,53,468,125,4,2,7,85,6987,8117,931,202,1,4,0.8669000267982483
2016,1,10,16,30,6,0,6,26,230,40,4,5,6,85,7487,8645,919,202,1,4,0.8669000267982483
2016,1,10,17,0,0,0,0,0,0,0,4,5,6,85,7457,9197,907,207,1,0,0.8669000267982483
2016,1,10,17,30,0,0,0,0,0,0,4,8,5,85,7994,9768,894,207,0,0,0.8669000267982483
2016,1,10,18,0,0,0,0,0,0,0,4,11,4,85,8584,10354,882,207,0,0,0.8669000267982483
2016,1,10,18,30,0,0,0,0,0,0,4,11,4,85,8586,10952,869,207,0,0,0.8669000267982483
2016,1,10,19,0,0,0,0,0,0,0,4,11,4,85,8588,11560,857,196,0,0,0.8669000267982483
2016,1,10,19,30,0,0,0,0,0,0,4,15,3,85,9217,12174,843,196,0,0,0.8669000267982483
2016,1,10,20,0,0,0,0,0,0,0,4,15,3,85,9230,12794,829,188,1,0,0.8669000267982483
2016,1,10,20,30,0,0,0,0,0,0,4,18,2,85,9910,13415,809,188,1,0,0.8669000267982483
2016,1,10,21,0,0,0,0,0,0,0,4,18,2,85,9947,14035,790,185,1,0,0.8669000267982483
2016,1,10,21,30,0,0,0,0,0,0,4,18,2,85,9948,14648,763,185,1,0,0.8669000267982483
2016,1,10,22,0,0,0,0,0,0,0,4,19,2,85,9989,15248,736,182,1,0,0.8669000267982483
2016,1,10,22,30,0,0,0,0,0,0,1,18,1,85,10000,15818,703,182,1,0,0.8669000267982483
2016,1,10,23,0,0,0,0,0,0,0,1,18,1,85,10000,16324,671,359,1,0,0.8669000267982483
2016,1,10,23,30,0,0,0,0,0,0,1,18,1,85,10000,16689,639,359,1,0,0.8669000267982483
2016,1,11,0,0,0,0,0,0,0,0,1,18,1,85,10000,16775,607,357,1,0,0.8669000267982483
2016,1,11,0,30,0,0,0,0,0,0,1,18,1,85,10000,16532,576,357,1,0,0.8669000267982483
